underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPX,342,*,SPX910622C00400000,,call,06/22/1991,03/28/1990,400,0,12.875,14.875,0,0,0.1618,0.3821,0.6199,-4.8219,144.9858,SPX910622C00400000
SPX,342,*,SPX910622P00250000,,put,06/22/1991,03/28/1990,250,0,3.5,5.5,0,32,0.305,-0.0887,0.1385,-1.3771,61.0526,SPX910622P00250000
SPX,342,*,SPX910622P00275000,,put,06/22/1991,03/28/1990,275,0,6,8,0,240,0.2816,-0.1294,0.1969,-1.5001,80.1449,SPX910622P00275000
SPX,342,*,SPX910622P00300000,,put,06/22/1991,03/28/1990,300,0,12,14,0,742,0.284,-0.1985,0.2581,-1.766,105.9643,SPX910622P00300000
SPX,342,*,SPX910622P00325000,,put,06/22/1991,03/28/1990,325,0,14.75,16.75,0,438,0.2431,-0.2598,0.3509,-1.2963,123.2648,SPX910622P00325000
SPX,342,*,SPX910622P00350000,,put,06/22/1991,03/28/1990,350,0,22.375,24.375,0,131,0.2309,-0.3537,0.4235,-0.8312,141.3533,SPX910622P00350000
SPX,342,*,SPX910622P00375000,,put,06/22/1991,03/28/1990,375,0,32.125,34.125,0,38,0.2185,-0.4608,0.4779,0.0207,150.9314,SPX910622P00375000
SPX,342,*,SPX910622P00400000,,put,06/22/1991,03/28/1990,400,0,45,47,0,326,0.01,-1,0,7.0356,0,SPX910622P00400000
SPX,342,*,SPX911221C00250000,,call,12/21/1991,03/28/1990,250,0,107,109,0,0,0.01,1,0,-4.2464,0,SPX911221C00250000
SPX,342,*,SPX911221C00275000,,call,12/21/1991,03/28/1990,275,0,89,91,0,0,0.01,1,0,-4.6711,0,SPX911221C00275000
SPX,342,*,SPX911221C00300000,,call,12/21/1991,03/28/1990,300,0,71.625,73.625,0,0,0.01,1,0,-5.0957,0,SPX911221C00300000
SPX,342,*,SPX911221C00325000,,call,12/21/1991,03/28/1990,325,0,56,58,0,25,0.1242,0.8719,0.3742,-5.5317,94.2834,SPX911221C00325000
SPX,342,*,SPX911221C00350000,,call,12/21/1991,03/28/1990,350,0,39.25,41.25,0,50,0.1262,0.75,0.5591,-5.5546,143.1247,SPX911221C00350000
SPX,342,*,SPX911221C00375000,,call,12/21/1991,03/28/1990,375,0,28.375,30.375,0,0,0.1421,0.5987,0.604,-5.2997,174.1475,SPX911221C00375000
SPX,342,*,SPX911221C00400000,,call,12/21/1991,03/28/1990,400,0,16.125,18.125,0,0,0.1301,0.4522,0.6761,-4.4509,178.3837,SPX911221C00400000
SPX,342,*,SPX911221P00250000,,put,12/21/1991,03/28/1990,250,0,4.625,6.625,0,0,0.2903,-0.092,0.1263,-0.9746,74.3671,SPX911221P00250000
SPX,342,*,SPX911221P00275000,,put,12/21/1991,03/28/1990,275,0,7.375,9.375,0,0,0.2716,-0.1297,0.1727,-1.0103,95.1207,SPX911221P00275000
SPX,342,*,SPX911221P00300000,,put,12/21/1991,03/28/1990,300,0,11.5,13.5,0,3,0.2581,-0.1807,0.2263,-0.9713,118.4825,SPX911221P00300000
SPX,342,*,SPX911221P00325000,,put,12/21/1991,03/28/1990,325,0,18.625,20.625,0,320,0.2575,-0.2489,0.2733,-0.8766,142.796,SPX911221P00325000
SPX,342,*,SPX911221P00350000,,put,12/21/1991,03/28/1990,350,0,23.125,25.125,0,511,0.2291,-0.3168,0.3451,-0.3428,160.3886,SPX911221P00350000
SPX,342,*,SPX911221P00375000,,put,12/21/1991,03/28/1990,375,34,32.75,34.75,1,5,0.2238,-0.4026,0.3839,0.2255,174.2905,SPX911221P00375000
SPX,342,*,SPX911221P00400000,,put,12/21/1991,03/28/1990,400,43,42.75,44.75,3,189,0.01,-0.9962,0.2504,6.7655,5.0785,SPX911221P00400000
SPX,340.79,*,SPX900421C00250000,,call,04/21/1990,03/29/1990,250,0,91,91.5,0,150,0.01,1,0,-4.7734,0,SPX900421C00250000
SPX,340.79,*,SPX900421C00305000,,call,04/21/1990,03/29/1990,305,0,36.625,37.125,0,0,0.01,1,0,-5.8236,0,SPX900421C00305000
SPX,340.79,*,SPX900421C00310000,,call,04/21/1990,03/29/1990,310,0,31.75,32.25,0,58,0.1871,0.9836,0.2558,-7.2338,3.5014,SPX900421C00310000
SPX,340.79,*,SPX900421C00315000,,call,04/21/1990,03/29/1990,315,0,27.125,27.625,0,306,0.2126,0.9434,0.6259,-10.1385,9.7406,SPX900421C00315000
SPX,340.79,*,SPX900421C00320000,,call,04/21/1990,03/29/1990,320,22.5,22.375,22.875,1,460,0.1991,0.9151,0.9129,-11.2984,13.3008,SPX900421C00320000
SPX,340.79,*,SPX900421C00325000,,call,04/21/1990,03/29/1990,325,17.375,17.75,18.25,2200,2371,0.1853,0.8724,1.3171,-12.5486,17.8636,SPX900421C00325000
SPX,340.79,*,SPX900421C00330000,,call,04/21/1990,03/29/1990,330,13.25,13.375,13.875,10,19215,0.1735,0.8055,1.854,-13.8821,23.5465,SPX900421C00330000
SPX,340.79,*,SPX900421C00335000,,call,04/21/1990,03/29/1990,335,9.125,9.375,9.875,54,8394,0.1628,0.7081,2.4656,-14.8339,29.3749,SPX900421C00335000
SPX,340.79,*,SPX900421C00340000,,call,04/21/1990,03/29/1990,340,6.375,6.125,6.375,699,12429,0.1515,0.5777,3.0204,-14.6765,33.4785,SPX900421C00340000
SPX,340.79,*,SPX900421C00345000,,call,04/21/1990,03/29/1990,345,3.5,3.25,3.5,32,6488,0.1379,0.4168,3.3082,-12.6646,33.3842,SPX900421C00345000
SPX,340.79,*,SPX900421C00350000,,call,04/21/1990,03/29/1990,350,1.563,1.625,1.75,22,3087,0.1334,0.2585,2.8339,-9.6805,27.6683,SPX900421C00350000
SPX,340.79,*,SPX900421C00355000,,call,04/21/1990,03/29/1990,355,0.625,0.625,0.688,15,4561,0.1265,0.1289,1.9432,-5.7774,17.9915,SPX900421C00355000
SPX,340.79,*,SPX900421C00360000,,call,04/21/1990,03/29/1990,360,0,0.125,0.313,0,6435,0.1311,0.0648,1.1277,-3.5013,10.8199,SPX900421C00360000
SPX,340.79,*,SPX900421C00365000,,call,04/21/1990,03/29/1990,365,0,0.063,0.188,0,633,0.1434,0.0387,0.6836,-2.4852,7.1733,SPX900421C00365000
SPX,340.79,*,SPX900421C00370000,,call,04/21/1990,03/29/1990,370,0,0,0.125,0,0,0.1566,0.025,0.4365,-1.865,5.0036,SPX900421C00370000
SPX,340.79,*,SPX900421P00250000,,put,04/21/1990,03/29/1990,250,0,0.063,0.188,0,2144,0.5631,-0.0109,0.0597,-2.9339,2.4581,SPX900421P00250000
SPX,340.79,*,SPX900421P00305000,,put,04/21/1990,03/29/1990,305,0.375,0.313,0.438,20,712,0.2753,-0.0442,0.3968,-4.4875,7.9942,SPX900421P00305000
SPX,340.79,*,SPX900421P00310000,,put,04/21/1990,03/29/1990,310,0,0.438,0.625,0,560,0.2629,-0.0624,0.5464,-5.5895,10.5139,SPX900421P00310000
SPX,340.79,*,SPX900421P00315000,,put,04/21/1990,03/29/1990,315,0,0.625,0.813,0,2124,0.2445,-0.083,0.7312,-6.3941,13.0817,SPX900421P00315000
SPX,340.79,*,SPX900421P00320000,,put,04/21/1990,03/29/1990,320,0,0.813,1,0,1324,0.2213,-0.1074,0.9764,-6.8836,15.8106,SPX900421P00320000
SPX,340.79,*,SPX900421P00325000,,put,04/21/1990,03/29/1990,325,1.25,1.188,1.375,2738,5628,0.2036,-0.1491,1.3336,-7.7935,19.8701,SPX900421P00325000
SPX,340.79,*,SPX900421P00330000,,put,04/21/1990,03/29/1990,330,1.875,1.75,1.938,265,10308,0.1862,-0.2101,1.8097,-8.5736,24.6629,SPX900421P00330000
SPX,340.79,*,SPX900421P00335000,,put,04/21/1990,03/29/1990,335,2.875,2.75,2.875,240,7389,0.1717,-0.301,2.3705,-9.0987,29.7908,SPX900421P00335000
SPX,340.79,*,SPX900421P00340000,,put,04/21/1990,03/29/1990,340,4.375,4.375,4.625,350,9847,0.1675,-0.4281,2.7396,-9.3348,33.5728,SPX900421P00340000
SPX,340.79,*,SPX900421P00345000,,put,04/21/1990,03/29/1990,345,6.625,6.25,6.75,21,1212,0.1546,-0.5727,2.9668,-7.4038,33.5594,SPX900421P00345000
SPX,340.79,*,SPX900421P00350000,,put,04/21/1990,03/29/1990,350,10.75,9.75,10.25,1,337,0.1623,-0.7006,2.5027,-5.7078,29.7186,SPX900421P00350000
SPX,340.79,*,SPX900421P00355000,,put,04/21/1990,03/29/1990,355,14,13.625,14.125,20,37,0.01,-1,0,6.7783,0,SPX900421P00355000
SPX,340.79,*,SPX900421P00360000,,put,04/21/1990,03/29/1990,360,0,18.125,18.625,0,42,0.01,-1,0,6.8737,0,SPX900421P00360000
SPX,340.79,*,SPX900421P00365000,,put,04/21/1990,03/29/1990,365,0,22.75,23.25,0,0,0.01,-1,0,6.9692,0,SPX900421P00365000
SPX,340.79,*,SPX900421P00370000,,put,04/21/1990,03/29/1990,370,0,27.75,28.25,0,0,0.01,-1,0,7.0647,0,SPX900421P00370000
SPX,340.79,*,SPX900519C00250000,,call,05/19/1990,03/29/1990,250,0,91,91.75,0,0,0.01,1,0,-4.7479,0,SPX900519C00250000
SPX,340.79,*,SPX900519C00320000,,call,05/19/1990,03/29/1990,320,0,24.75,25.5,0,0,0.1807,0.8665,0.9356,-10.0369,27.4403,SPX900519C00320000
SPX,340.79,*,SPX900519C00325000,,call,05/19/1990,03/29/1990,325,20.625,20.625,21.25,2200,100,0.1756,0.8172,1.1846,-10.7431,33.7518,SPX900519C00325000
SPX,340.79,*,SPX900519C00330000,,call,05/19/1990,03/29/1990,330,16.75,16.625,17.25,250,1500,0.1702,0.7552,1.4488,-11.2855,40.0242,SPX900519C00330000
SPX,340.79,*,SPX900519C00335000,,call,05/19/1990,03/29/1990,335,0,12.75,13.25,0,87,0.1579,0.6864,1.763,-11.2229,45.1676,SPX900519C00335000
SPX,340.79,*,SPX900519C00340000,,call,05/19/1990,03/29/1990,340,9.5,9.625,10,1,1113,0.154,0.5944,1.9761,-11.1511,49.3894,SPX900519C00340000
SPX,340.79,*,SPX900519C00345000,,call,05/19/1990,03/29/1990,345,6.75,6.625,7,37,3417,0.1458,0.4926,2.1475,-10.3485,50.8113,SPX900519C00345000
SPX,340.79,*,SPX900519C00350000,,call,05/19/1990,03/29/1990,350,0,4.25,4.75,0,580,0.1422,0.3855,2.111,-9.2193,48.7119,SPX900519C00350000
SPX,340.79,*,SPX900519C00355000,,call,05/19/1990,03/29/1990,355,0,2.563,2.875,0,0,0.1351,0.2776,1.9478,-7.4145,42.7008,SPX900519C00355000
SPX,340.79,*,SPX900519C00360000,,call,05/19/1990,03/29/1990,360,1.625,1.313,1.563,5,75,0.1284,0.1801,1.6052,-5.3559,33.4396,SPX900519C00360000
SPX,340.79,*,SPX900519C00365000,,call,05/19/1990,03/29/1990,365,0,0.563,0.813,0,3950,0.125,0.1082,1.1669,-3.5919,23.6691,SPX900519C00365000
SPX,340.79,*,SPX900519C00370000,,call,05/19/1990,03/29/1990,370,0,0.25,0.5,0,275,0.1292,0.07,0.8156,-2.6146,17.1026,SPX900519C00370000
SPX,340.79,*,SPX900519P00250000,,put,05/19/1990,03/29/1990,250,0,0.063,0.25,0,134,0.3994,-0.0134,0.0674,-1.6186,4.3691,SPX900519P00250000
SPX,340.79,*,SPX900519P00320000,,put,05/19/1990,03/29/1990,320,3,2.813,3,20,1580,0.2262,-0.1835,0.9214,-6.2461,33.8263,SPX900519P00320000
SPX,340.79,*,SPX900519P00325000,,put,05/19/1990,03/29/1990,325,4,3.625,3.875,2210,118,0.2189,-0.2296,1.0878,-6.7186,38.6423,SPX900519P00325000
SPX,340.79,*,SPX900519P00330000,,put,05/19/1990,03/29/1990,330,4.75,4.5,4.875,250,3464,0.2093,-0.2825,1.2681,-6.896,43.0657,SPX900519P00330000
SPX,340.79,*,SPX900519P00335000,,put,05/19/1990,03/29/1990,335,6,5.625,6,785,100,0.1969,-0.3437,1.4666,-6.6872,46.8665,SPX900519P00335000
SPX,340.79,*,SPX900519P00340000,,put,05/19/1990,03/29/1990,340,0,7.25,7.625,0,1116,0.1888,-0.4181,1.6237,-6.3286,49.7453,SPX900519P00340000
SPX,340.79,*,SPX900519P00345000,,put,05/19/1990,03/29/1990,345,0,9.125,9.625,0,9,0.1807,-0.5013,1.7332,-5.5419,50.8198,SPX900519P00345000
SPX,340.79,*,SPX900519P00350000,,put,05/19/1990,03/29/1990,350,11.5,11.625,12.125,5,1,0.1742,-0.5897,1.7525,-4.3704,49.5295,SPX900519P00350000
SPX,340.79,*,SPX900519P00355000,,put,05/19/1990,03/29/1990,355,0,14.75,15.25,0,3,0.1715,-0.6745,1.648,-3.0138,45.8746,SPX900519P00355000
SPX,340.79,*,SPX900519P00360000,,put,05/19/1990,03/29/1990,360,0,18.375,18.875,0,0,0.01,-1,0,6.8369,0,SPX900519P00360000
SPX,340.79,*,SPX900519P00365000,,put,05/19/1990,03/29/1990,365,0,22.5,23,0,0,0.01,-1,0,6.9319,0,SPX900519P00365000
SPX,340.79,*,SPX900519P00370000,,put,05/19/1990,03/29/1990,370,0,27.125,27.625,0,0,0.01,-1,0,7.0268,0,SPX900519P00370000
SPX,340.79,*,SPX900616C00250000,,call,06/16/1990,03/29/1990,250,0,91.875,92.875,0,3825,0.01,1,0,-4.7224,0,SPX900616C00250000
SPX,340.79,*,SPX900616C00275000,,call,06/16/1990,03/29/1990,275,0,68.125,69.125,0,1683,0.01,1,0,-5.1947,0,SPX900616C00275000
SPX,340.79,*,SPX900616C00300000,,call,06/16/1990,03/29/1990,300,45,45,46,85,791,0.1941,0.9478,0.3465,-7.3904,16.9093,SPX900616C00300000
SPX,340.79,*,SPX900616C00305000,,call,06/16/1990,03/29/1990,305,0,40.5,41.5,0,180,0.1966,0.9228,0.4641,-8.0896,22.9357,SPX900616C00305000
SPX,340.79,*,SPX900616C00310000,,call,06/16/1990,03/29/1990,310,37.375,36.25,37,50,25,0.193,0.8976,0.5834,-8.6156,28.3088,SPX900616C00310000
SPX,340.79,*,SPX900616C00315000,,call,06/16/1990,03/29/1990,315,0,31.875,32.625,0,26,0.1892,0.8665,0.7181,-9.1284,34.1581,SPX900616C00315000
SPX,340.79,*,SPX900616C00320000,,call,06/16/1990,03/29/1990,320,0,27.875,28.625,0,245,0.1906,0.8225,0.8606,-9.8027,41.2406,SPX900616C00320000
SPX,340.79,*,SPX900616C00325000,,call,06/16/1990,03/29/1990,325,23.875,24,24.75,2650,11080,0.1892,0.7749,1.0001,-10.2844,47.5582,SPX900616C00325000
SPX,340.79,*,SPX900616C00330000,,call,06/16/1990,03/29/1990,330,0,19.875,20.625,0,3194,0.1781,0.7299,1.171,-10.2863,52.4331,SPX900616C00330000
SPX,340.79,*,SPX900616C00335000,,call,06/16/1990,03/29/1990,335,0,16.375,16.875,0,4064,0.1702,0.6727,1.3374,-10.2388,57.2301,SPX900616C00335000
SPX,340.79,*,SPX900616C00340000,,call,06/16/1990,03/29/1990,340,13.5,13,13.5,3029,5304,0.164,0.6053,1.4805,-10.0323,61.0333,SPX900616C00340000
SPX,340.79,*,SPX900616C00345000,,call,06/16/1990,03/29/1990,345,0,10.125,10.625,0,4341,0.1604,0.5302,1.5642,-9.6644,63.069,SPX900616C00345000
SPX,340.79,*,SPX900616C00350000,,call,06/16/1990,03/29/1990,350,0,7.375,7.5,0,13902,0.1469,0.4466,1.6979,-8.6012,62.682,SPX900616C00350000
SPX,340.79,*,SPX900616C00355000,,call,06/16/1990,03/29/1990,355,5.25,5.125,5.375,3,7049,0.1426,0.3616,1.6574,-7.6206,59.403,SPX900616C00355000
SPX,340.79,*,SPX900616C00360000,,call,06/16/1990,03/29/1990,360,3.5,3.25,3.5,366,8906,0.1351,0.2743,1.5557,-6.2431,52.8322,SPX900616C00360000
SPX,340.79,*,SPX900616C00365000,,call,06/16/1990,03/29/1990,365,0,2,2.125,0,12035,0.1286,0.1937,1.3472,-4.7686,43.5407,SPX900616C00365000
SPX,340.79,*,SPX900616C00370000,,call,06/16/1990,03/29/1990,370,0,1.125,1.375,0,4835,0.1283,0.1369,1.0779,-3.6899,34.7543,SPX900616C00370000
SPX,340.79,*,SPX900616C00375000,,call,06/16/1990,03/29/1990,375,0,0.625,0.875,0,3893,0.1286,0.0941,0.8231,-2.7622,26.5995,SPX900616C00375000
SPX,340.79,*,SPX900616C00380000,,call,06/16/1990,03/29/1990,380,0.25,0.375,0.438,21,1267,0.1233,0.0541,0.5619,-1.7036,17.4115,SPX900616C00380000
SPX,340.79,*,SPX900616C00385000,,call,06/16/1990,03/29/1990,385,0.125,0.125,0.375,42,8816,0.1326,0.0445,0.4466,-1.5325,14.8851,SPX900616C00385000
SPX,340.79,*,SPX900616P00250000,,put,06/16/1990,03/29/1990,250,0.313,0.313,0.438,15,17053,0.3545,-0.0201,0.0863,-1.5869,7.6939,SPX900616P00250000
SPX,340.79,*,SPX900616P00275000,,put,06/16/1990,03/29/1990,275,1,0.938,1.125,339,9260,0.3156,-0.0507,0.2086,-2.9513,16.5457,SPX900616P00275000
SPX,340.79,*,SPX900616P00300000,,put,06/16/1990,03/29/1990,300,2.375,2.375,2.5,183,13178,0.2685,-0.1143,0.4538,-4.4114,30.6322,SPX900616P00300000
SPX,340.79,*,SPX900616P00305000,,put,06/16/1990,03/29/1990,305,3,2.75,3,75,1230,0.2609,-0.1358,0.5269,-4.7619,34.5567,SPX900616P00305000
SPX,340.79,*,SPX900616P00310000,,put,06/16/1990,03/29/1990,310,3.625,3.375,3.625,888,7091,0.2541,-0.1615,0.6077,-5.1166,38.8115,SPX900616P00310000
SPX,340.79,*,SPX900616P00315000,,put,06/16/1990,03/29/1990,315,4,3.875,4.125,70,2583,0.2416,-0.1864,0.7002,-5.2044,42.5223,SPX900616P00315000
SPX,340.79,*,SPX900616P00320000,,put,06/16/1990,03/29/1990,320,4.75,5,5.125,103,7777,0.2378,-0.2233,0.792,-5.5681,47.3418,SPX900616P00320000
SPX,340.79,*,SPX900616P00325000,,put,06/16/1990,03/29/1990,325,6.125,5.75,6.125,320,10299,0.2304,-0.2619,0.8912,-5.6986,51.6195,SPX900616P00325000
SPX,340.79,*,SPX900616P00330000,,put,06/16/1990,03/29/1990,330,7.25,6.875,7.25,11,7986,0.222,-0.3051,0.9952,-5.6723,55.5432,SPX900616P00330000
SPX,340.79,*,SPX900616P00335000,,put,06/16/1990,03/29/1990,335,8.25,8.125,8.5,454,9430,0.2124,-0.3534,1.1038,-5.4489,58.9303,SPX900616P00335000
SPX,340.79,*,SPX900616P00340000,,put,06/16/1990,03/29/1990,340,9.375,9.625,10,30,11086,0.2032,-0.4082,1.2056,-5.0573,61.5695,SPX900616P00340000
SPX,340.79,*,SPX900616P00345000,,put,06/16/1990,03/29/1990,345,11.5,11.25,11.75,12,5936,0.1937,-0.4693,1.2949,-4.4401,63.0636,SPX900616P00345000
SPX,340.79,*,SPX900616P00350000,,put,06/16/1990,03/29/1990,350,13.5,13.5,14,304,14941,0.1875,-0.5352,1.3369,-3.7091,63.0037,SPX900616P00350000
SPX,340.79,*,SPX900616P00355000,,put,06/16/1990,03/29/1990,355,0,16,16.5,0,552,0.1799,-0.6046,1.3502,-2.6864,61.0654,SPX900616P00355000
SPX,340.79,*,SPX900616P00360000,,put,06/16/1990,03/29/1990,360,0,19,19.75,0,1438,0.1793,-0.6679,1.2772,-1.7891,57.5647,SPX900616P00360000
SPX,340.79,*,SPX900616P00365000,,put,06/16/1990,03/29/1990,365,23.25,22.5,23.25,5,477,0.01,-1,0,6.8947,0,SPX900616P00365000
SPX,340.79,*,SPX900616P00370000,,put,06/16/1990,03/29/1990,370,0,26.625,27.375,0,51,0.01,-1,0,6.9892,0,SPX900616P00370000
SPX,340.79,*,SPX900616P00375000,,put,06/16/1990,03/29/1990,375,0,30.875,31.625,0,2670,0.01,-1,0,7.0836,0,SPX900616P00375000
SPX,340.79,*,SPX900616P00380000,,put,06/16/1990,03/29/1990,380,0,35.5,36.25,0,75,0.01,-1,0,7.1781,0,SPX900616P00380000
SPX,340.79,*,SPX900616P00385000,,put,06/16/1990,03/29/1990,385,0,40.125,41.125,0,2511,0.01,-1,0,7.2725,0,SPX900616P00385000
SPX,340.79,*,SPX900922C00250000,,call,09/22/1990,03/29/1990,250,0,95,96,0,4,0.01,1,0,-4.6345,0,SPX900922C00250000
SPX,340.79,*,SPX900922C00275000,,call,09/22/1990,03/29/1990,275,0,72.625,73.625,0,20,0.01,1,0,-5.098,0,SPX900922C00275000
SPX,340.79,*,SPX900922C00300000,,call,09/22/1990,03/29/1990,300,0,51.375,52.375,0,65,0.1728,0.9195,0.3642,-6.7347,35.4348,SPX900922C00300000
SPX,340.79,*,SPX900922C00305000,,call,09/22/1990,03/29/1990,305,0,47.25,48.25,0,0,0.1765,0.8925,0.4414,-7.0962,43.8794,SPX900922C00305000
SPX,340.79,*,SPX900922C00310000,,call,09/22/1990,03/29/1990,310,0,43.375,44.375,0,1,0.1813,0.8604,0.5164,-7.4726,52.7268,SPX900922C00310000
SPX,340.79,*,SPX900922C00315000,,call,09/22/1990,03/29/1990,315,0,39.375,40.375,0,0,0.1802,0.8316,0.5882,-7.6991,59.6949,SPX900922C00315000
SPX,340.79,*,SPX900922C00320000,,call,09/22/1990,03/29/1990,320,36.25,35.5,36.5,20,500,0.1786,0.7999,0.6608,-7.8808,66.4602,SPX900922C00320000
SPX,340.79,*,SPX900922C00325000,,call,09/22/1990,03/29/1990,325,32.375,31.75,32.75,20,7089,0.1764,0.7654,0.7332,-8.0059,72.8578,SPX900922C00325000
SPX,340.79,*,SPX900922C00330000,,call,09/22/1990,03/29/1990,330,0,28,29,0,0,0.1721,0.7296,0.8102,-8.0296,78.523,SPX900922C00330000
SPX,340.79,*,SPX900922C00335000,,call,09/22/1990,03/29/1990,335,0,24.875,25.875,0,2550,0.1732,0.6857,0.8634,-8.106,84.218,SPX900922C00335000
SPX,340.79,*,SPX900922C00340000,,call,09/22/1990,03/29/1990,340,0,21.5,22.25,0,6732,0.166,0.6449,0.9451,-7.9319,88.3624,SPX900922C00340000
SPX,340.79,*,SPX900922C00345000,,call,09/22/1990,03/29/1990,345,18.75,18.5,19.25,52,2017,0.1637,0.5976,0.9962,-7.7823,91.829,SPX900922C00345000
SPX,340.79,*,SPX900922C00350000,,call,09/22/1990,03/29/1990,350,16.25,15.625,16.375,5,18374,0.1602,0.5482,1.0415,-7.5227,93.9846,SPX900922C00350000
SPX,340.79,*,SPX900922C00355000,,call,09/22/1990,03/29/1990,355,0,12.875,13.625,0,375,0.1556,0.4962,1.0803,-7.143,94.6711,SPX900922C00355000
SPX,340.79,*,SPX900922C00360000,,call,09/22/1990,03/29/1990,360,0,10.375,11.125,0,4005,0.151,0.4419,1.1016,-6.6699,93.6698,SPX900922C00360000
SPX,340.79,*,SPX900922C00365000,,call,09/22/1990,03/29/1990,365,0,8.5,9,0,10,0.1476,0.3874,1.0934,-6.1481,90.8787,SPX900922C00365000
SPX,340.79,*,SPX900922C00370000,,call,09/22/1990,03/29/1990,370,0,6.625,7.125,0,0,0.144,0.3331,1.0634,-5.5509,86.2677,SPX900922C00370000
SPX,340.79,*,SPX900922C00375000,,call,09/22/1990,03/29/1990,375,5.375,5,5.375,5,10791,0.1388,0.2775,1.0176,-4.829,79.5401,SPX900922C00375000
SPX,340.79,*,SPX900922P00250000,,put,09/22/1990,03/29/1990,250,0,1.25,1.438,0,15020,0.309,-0.0441,0.1272,-1.6162,22.1312,SPX900922P00250000
SPX,340.79,*,SPX900922P00275000,,put,09/22/1990,03/29/1990,275,0,3,3.375,0,1566,0.2946,-0.0945,0.2408,-2.6429,39.955,SPX900922P00275000
SPX,340.79,*,SPX900922P00300000,,put,09/22/1990,03/29/1990,300,6,5.625,5.875,2,8560,0.2614,-0.1641,0.3987,-3.1503,58.7038,SPX900922P00300000
SPX,340.79,*,SPX900922P00305000,,put,09/22/1990,03/29/1990,305,0,6.125,6.625,0,220,0.256,-0.1835,0.4372,-3.232,63.0363,SPX900922P00305000
SPX,340.79,*,SPX900922P00310000,,put,09/22/1990,03/29/1990,310,7.5,6.875,7.25,270,14532,0.2474,-0.2025,0.4803,-3.2162,66.9364,SPX900922P00310000
SPX,340.79,*,SPX900922P00315000,,put,09/22/1990,03/29/1990,315,0,7.875,8.375,0,2898,0.245,-0.2279,0.5197,-3.3108,71.6988,SPX900922P00315000
SPX,340.79,*,SPX900922P00320000,,put,09/22/1990,03/29/1990,320,0,8.875,9.375,0,2755,0.2391,-0.253,0.5635,-3.2934,75.89,SPX900922P00320000
SPX,340.79,*,SPX900922P00325000,,put,09/22/1990,03/29/1990,325,0,10,10.5,0,10737,0.2335,-0.2804,0.6078,-3.2397,79.9363,SPX900922P00325000
SPX,340.79,*,SPX900922P00330000,,put,09/22/1990,03/29/1990,330,11.5,11,11.75,6,4815,0.228,-0.31,0.6521,-3.1406,83.7237,SPX900922P00330000
SPX,340.79,*,SPX900922P00335000,,put,09/22/1990,03/29/1990,335,0,12.5,13.25,0,4999,0.2238,-0.3425,0.6918,-3.0198,87.196,SPX900922P00335000
SPX,340.79,*,SPX900922P00340000,,put,09/22/1990,03/29/1990,340,14.625,13.75,14.5,5,1336,0.2151,-0.3756,0.7431,-2.7389,90.0367,SPX900922P00340000
SPX,340.79,*,SPX900922P00345000,,put,09/22/1990,03/29/1990,345,14.875,15.5,16.25,13,70,0.2104,-0.4125,0.7797,-2.4833,92.3884,SPX900922P00345000
SPX,340.79,*,SPX900922P00350000,,put,09/22/1990,03/29/1990,350,17.625,17.25,18,200,11997,0.2038,-0.4514,0.8186,-2.1153,93.9706,SPX900922P00350000
SPX,340.79,*,SPX900922P00355000,,put,09/22/1990,03/29/1990,355,0,19.5,20.25,0,556,0.2006,-0.4918,0.8377,-1.7619,94.6556,SPX900922P00355000
SPX,340.79,*,SPX900922P00360000,,put,09/22/1990,03/29/1990,360,0,22,22.75,0,794,0.1981,-0.5329,0.8458,-1.3605,94.3538,SPX900922P00360000
SPX,340.79,*,SPX900922P00365000,,put,09/22/1990,03/29/1990,365,0,24.5,25.5,0,0,0.1961,-0.5737,0.8425,-0.9174,93.0574,SPX900922P00365000
SPX,340.79,*,SPX900922P00370000,,put,09/22/1990,03/29/1990,370,0,27.25,28.25,0,0,0.01,-1,0,6.8591,0,SPX900922P00370000
SPX,340.79,*,SPX900922P00375000,,put,09/22/1990,03/29/1990,375,0,30.625,31.625,0,657,0.01,-1,0,6.9518,0,SPX900922P00375000
SPX,340.79,*,SPX901222C00250000,,call,12/22/1990,03/29/1990,250,0,98.125,99.125,0,235,0.01,1,0,-4.5543,0,SPX901222C00250000
SPX,340.79,*,SPX901222C00275000,,call,12/22/1990,03/29/1990,275,0,76.625,77.625,0,203,0.01,1,0,-5.0098,0,SPX901222C00275000
SPX,340.79,*,SPX901222C00300000,,call,12/22/1990,03/29/1990,300,0,56.375,57.375,0,274,0.1515,0.9254,0.3185,-6.1113,41.1475,SPX901222C00300000
SPX,340.79,*,SPX901222C00325000,,call,12/22/1990,03/29/1990,325,0,37.625,38.625,0,1017,0.165,0.7793,0.6157,-7.019,86.6249,SPX901222C00325000
SPX,340.79,*,SPX901222C00330000,,call,12/22/1990,03/29/1990,330,0,34.375,35.375,0,0,0.1667,0.7443,0.6608,-7.1057,93.9058,SPX901222C00330000
SPX,340.79,*,SPX901222C00335000,,call,12/22/1990,03/29/1990,335,0,30.875,31.875,0,0,0.1638,0.7117,0.7135,-7.087,99.681,SPX901222C00335000
